Education,Marital_Status,Income,Kidhome,Teenhome,Recency,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,TotalSpending,NumPurchases,cluster
Graduation,Together,58554.0,1,1,55,6,8,2,6,7,0,0,0,0,0,0,0,57,586,22,0
Basic,Married,17256.0,1,0,10,2,2,1,2,8,1,0,0,0,0,0,0,33,62,7,1
Graduation,Divorced,53034.0,1,1,30,8,6,1,7,8,0,0,0,0,0,0,0,51,447,22,0
2n Cycle,Together,52203.0,0,0,36,1,8,7,11,6,0,0,0,0,0,0,0,75,939,27,2
2n Cycle,Divorced,59601.0,0,1,14,4,2,2,7,8,0,1,0,0,0,0,0,48,797,15,0
Master,Single,75154.0,0,1,79,1,6,3,6,3,0,0,0,0,0,0,1,67,1143,16,2
Graduation,Single,47025.0,0,1,52,3,6,3,5,6,0,0,0,0,0,0,0,49,415,17,0
Graduation,Married,37971.0,1,0,97,1,1,0,3,8,0,0,0,0,0,0,0,52,30,5,1
Master,Divorced,41335.0,1,0,24,3,4,1,4,7,0,0,0,0,0,0,0,57,187,12,1
Graduation,Married,67267.0,0,1,0,1,3,2,5,2,0,0,0,0,0,0,0,67,251,11,2
Graduation,Single,57338.0,0,1,96,2,4,1,5,5,0,0,0,0,0,0,0,50,237,12,1
2n Cycle,Together,50523.0,1,1,89,2,2,0,4,6,0,0,0,0,0,0,0,65,91,8,1
Master,Single,35791.0,2,1,94,2,1,0,3,8,0,0,0,0,0,0,0,60,35,6,1
PhD,Divorced,50611.0,0,1,98,6,4,5,7,6,0,1,0,0,0,0,0,65,493,22,0
PhD,Married,56242.0,0,1,72,5,8,4,11,6,0,0,0,0,0,0,0,56,971,28,0
Graduation,Single,48904.0,0,1,1,4,7,2,4,8,0,0,0,0,0,0,0,65,371,17,0
Graduation,Single,56243.0,1,2,26,6,4,2,8,5,0,0,0,0,0,0,0,50,396,20,0
Graduation,Married,21355.0,1,0,5,2,2,1,2,6,1,0,0,0,0,0,1,40,68,7,1
Master,Together,57420.0,0,1,22,3,5,1,6,7,0,1,0,0,0,0,0,54,322,15,0
Master,Divorced,46390.0,0,1,56,1,4,2,3,7,0,0,0,0,0,0,0,70,222,10,1
2n Cycle,Together,54342.0,1,1,74,4,3,1,4,6,0,0,0,0,0,0,0,69,177,12,1
Graduation,Married,20895.0,1,0,24,1,2,0,3,9,0,0,0,0,0,0,0,52,45,6,1
Graduation,Married,92344.0,0,0,9,0,5,10,5,1,1,0,1,0,0,0,0,77,1899,20,2
2n Cycle,Together,26907.0,1,1,10,2,1,0,3,7,0,0,0,0,0,0,0,49,22,6,1
Graduation,Together,44964.0,1,1,35,1,1,0,3,8,0,0,0,0,0,0,0,45,41,5,1
Graduation,Together,75507.0,0,0,56,1,8,6,6,3,0,0,0,0,0,0,0,46,1440,21,2
Master,Married,53761.0,1,1,7,6,4,4,3,5,0,0,0,0,0,0,0,53,325,17,0
Graduation,Together,22682.0,1,0,51,3,2,1,4,4,0,0,0,0,0,0,0,52,95,10,1
PhD,Together,38887.0,1,0,17,1,1,0,3,7,0,0,0,0,0,0,0,53,42,5,1
2n Cycle,Single,41658.0,1,1,30,2,1,1,2,4,0,0,0,0,0,0,0,50,72,6,1
PhD,Married,29791.0,1,0,21,2,2,0,3,5,0,0,0,0,0,0,0,53,20,7,1
Master,Married,63915.0,0,2,2,2,6,3,12,5,0,0,0,0,0,0,0,69,789,23,2
Graduation,Divorced,39996.0,1,1,85,1,1,0,2,6,0,0,0,0,0,0,0,51,15,4,1
Graduation,Divorced,26759.0,1,0,65,2,2,1,3,6,0,0,0,0,0,0,0,53,59,8,1
Master,Divorced,63841.0,0,1,64,1,9,3,9,6,0,0,0,0,0,0,0,57,908,22,0
PhD,Married,51039.0,1,1,11,2,6,2,4,7,0,0,0,0,0,0,0,56,417,14,1
Graduation,Married,60544.0,1,1,92,4,5,1,5,6,0,0,0,0,0,0,0,64,289,15,0
Graduation,Married,65685.0,0,1,54,1,9,2,9,5,0,0,0,0,0,0,0,53,769,21,0
Graduation,Married,37716.0,0,1,4,2,4,1,3,7,0,0,0,0,0,0,0,72,188,10,1
Graduation,Single,36864.0,0,1,53,3,5,2,4,8,0,0,0,0,0,0,1,68,354,14,0
Master,Married,44511.0,1,0,39,6,8,4,8,8,0,0,0,0,0,0,0,55,727,26,0
PhD,Married,36947.0,1,1,49,4,3,0,4,9,0,0,0,0,0,0,0,58,146,11,1
Master,Together,47352.0,0,1,70,4,6,1,5,7,0,0,0,0,0,0,0,74,319,16,0
Master,Married,67087.0,0,1,40,2,7,5,8,4,0,0,0,0,0,0,0,72,794,22,2
Graduation,Married,57045.0,0,1,40,3,4,2,9,3,0,0,0,0,0,0,0,75,454,18,0
PhD,Divorced,36957.0,1,1,43,4,3,2,2,9,0,0,0,0,0,0,1,72,152,11,1
PhD,Married,69389.0,0,1,17,1,7,2,12,4,0,0,0,0,0,0,0,48,797,22,2
Graduation,Married,80134.0,1,0,40,2,5,3,6,6,0,1,1,1,0,0,1,53,1690,16,2
Master,Married,43142.0,1,1,84,1,1,0,2,7,0,0,0,0,0,0,0,56,20,4,1
Graduation,Married,80589.0,0,0,25,1,5,10,5,1,0,0,0,1,0,0,1,81,1428,21,2
Graduation,Single,34412.0,1,0,62,3,5,0,3,9,0,0,0,0,0,0,0,35,209,11,1
Graduation,Single,57537.0,1,0,83,4,4,3,8,4,0,0,0,0,0,0,0,46,545,19,0
Basic,Together,22634.0,0,0,47,1,2,1,2,8,0,0,0,0,0,0,0,59,96,6,1
Graduation,Together,51315.0,0,0,45,1,2,2,5,2,0,0,0,0,0,0,0,77,222,10,1
Graduation,Married,36026.0,2,1,34,2,2,0,3,6,0,0,0,0,0,0,0,53,61,7,1
Graduation,Married,24639.0,1,1,3,3,2,0,4,6,0,0,0,0,0,0,0,52,44,9,1
PhD,Together,34578.0,2,1,1,1,1,0,2,6,0,0,0,0,0,0,0,53,8,4,1
2n Cycle,Single,65704.0,0,0,18,1,2,10,10,1,0,0,0,0,0,0,0,53,817,23,2
Graduation,Single,63810.0,0,1,45,4,4,3,12,8,0,1,0,0,0,0,0,59,1371,23,0
PhD,Together,54132.0,0,1,81,1,1,0,3,7,0,0,0,0,0,0,0,56,42,5,1
Graduation,Married,18690.0,0,0,77,1,1,1,2,8,0,0,0,0,0,0,0,66,60,5,1
Graduation,Married,28164.0,1,0,23,3,2,0,4,7,0,0,0,0,0,0,0,55,78,9,1
PhD,Married,34596.0,1,0,48,1,1,0,2,8,0,0,0,0,0,0,0,51,23,4,1
PhD,Married,43269.0,1,0,61,1,1,0,2,8,0,0,0,0,0,0,0,53,19,4,1
2n Cycle,Single,38741.0,1,1,60,2,2,0,3,7,0,0,0,0,0,0,0,67,61,7,1
Graduation,Single,31907.0,0,0,75,1,6,1,6,7,0,0,0,0,0,0,0,53,449,14,0
Master,Married,27100.0,1,0,64,1,1,0,3,7,0,0,0,0,0,0,0,42,37,5,1
2n Cycle,Divorced,31163.0,1,0,54,1,1,0,3,6,0,0,0,0,0,0,0,52,38,5,1
Graduation,Married,92533.0,0,0,84,1,6,5,11,2,0,0,1,1,0,0,0,40,1131,23,2
Graduation,Single,34853.0,1,1,75,2,2,0,3,6,0,0,0,0,0,0,0,52,34,7,1
Graduation,Divorced,70844.0,1,1,16,5,6,1,5,7,0,0,0,0,0,0,0,58,294,17,0
2n Cycle,Married,31086.0,1,1,79,2,1,1,2,8,1,0,0,0,0,0,0,46,48,6,1
Graduation,Married,60544.0,1,1,92,4,5,1,5,6,0,0,0,0,0,0,0,64,289,15,0
2n Cycle,Together,20491.0,0,0,16,1,0,1,2,7,0,0,0,0,0,0,0,39,30,4,1
Graduation,Married,42523.0,0,0,96,1,1,1,4,2,0,0,0,0,0,0,0,61,125,7,1
Graduation,Married,39922.0,1,0,30,2,3,0,4,8,0,0,0,0,0,0,0,42,156,9,1
Graduation,Together,33402.0,1,1,60,3,2,1,3,8,0,0,0,0,0,0,0,73,70,9,1
Master,Married,36408.0,1,1,11,1,1,0,2,6,0,0,0,0,0,0,0,76,22,4,1
Graduation,Together,21645.0,1,0,75,3,3,0,3,9,0,0,0,0,0,0,1,46,65,9,1
Master,Widow,78427.0,0,0,36,3,3,7,10,3,0,0,0,1,0,0,1,77,1930,23,2
Graduation,Together,82657.0,0,0,71,1,7,5,10,4,0,1,0,1,0,0,0,79,2283,23,2
Graduation,Married,51876.0,0,0,88,1,2,2,8,1,0,0,0,0,0,0,0,67,310,13,2
2n Cycle,Married,78041.0,0,0,93,1,4,4,9,2,0,0,0,0,0,0,0,54,1319,18,2
Graduation,Married,52852.0,0,1,93,4,10,7,5,8,1,0,0,0,0,0,0,68,879,26,0
PhD,Together,70038.0,0,0,54,1,4,4,8,2,0,0,0,0,0,0,0,43,1244,17,2
2n Cycle,Together,69401.0,0,1,41,4,4,4,5,2,0,0,0,0,0,0,0,52,690,17,2
Graduation,Together,46053.0,1,0,46,3,3,2,4,5,0,0,0,0,0,0,0,53,209,12,1
Graduation,Married,77343.0,0,0,28,1,3,4,9,1,0,0,0,0,0,0,0,60,1134,17,2
Graduation,Single,73892.0,0,0,40,1,3,11,8,1,0,0,0,0,0,0,1,72,1507,23,2
PhD,Single,40304.0,1,0,82,1,2,0,3,7,0,0,0,0,0,0,0,58,57,6,1
PhD,Together,32727.0,0,0,38,2,7,3,5,8,0,0,0,0,0,0,0,60,529,17,0
Graduation,Together,68695.0,0,0,3,1,4,4,7,2,0,0,0,0,0,0,0,56,1091,16,2
Graduation,Divorced,43300.0,0,1,87,3,4,0,4,8,0,0,0,0,0,0,1,54,180,11,1
Graduation,Together,26290.0,1,1,49,4,2,0,4,6,0,0,0,0,0,0,0,53,77,10,1
Graduation,Single,93790.0,0,0,16,0,6,7,12,2,0,1,1,1,0,0,1,55,2349,25,2
PhD,Married,38410.0,0,0,65,2,5,2,9,6,0,0,0,0,0,0,1,51,534,18,0
Master,Widow,64866.0,0,1,9,4,7,3,7,5,0,1,0,0,0,0,0,75,556,21,0
Graduation,Together,57957.0,0,1,24,7,4,6,8,3,0,0,0,0,0,1,0,66,637,25,0
PhD,Together,46015.0,1,1,25,1,1,0,3,7,1,0,0,0,1,0,0,70,46,5,1
Graduation,Together,16531.0,1,0,43,3,3,0,3,7,0,0,0,0,0,0,0,47,44,9,1
Master,Married,28072.0,1,0,10,1,1,0,3,7,0,0,0,0,0,0,0,39,47,5,1
Master,Divorced,49476.0,0,1,29,4,2,11,5,2,0,0,0,0,0,0,0,62,795,22,2
Graduation,Married,50725.0,0,1,45,4,8,1,8,8,0,0,0,0,0,0,0,72,586,21,0
Graduation,Together,83844.0,0,0,57,1,4,4,11,1,0,0,1,0,0,0,0,73,1574,20,2
PhD,Married,41145.0,1,1,20,1,0,0,3,3,0,0,0,0,0,0,0,75,13,4,1
Graduation,Together,67419.0,0,1,29,4,9,4,8,5,0,0,0,0,0,0,0,55,1471,25,0
2n Cycle,Married,23162.0,1,1,82,3,1,1,3,6,0,0,0,0,0,0,0,55,65,8,1
Graduation,Married,34380.0,1,0,68,4,4,1,3,8,0,0,0,0,0,0,0,48,175,12,1
Graduation,Single,34704.0,0,1,65,1,1,0,3,5,0,0,0,0,0,0,0,59,40,5,1
PhD,Married,94871.0,0,2,99,1,8,5,4,7,0,1,1,0,0,0,1,56,1078,18,2
Graduation,Married,65148.0,0,1,9,2,6,6,7,4,0,0,0,0,0,0,0,67,1115,21,2
Graduation,Together,39898.0,0,1,20,2,3,0,4,7,0,0,0,0,0,0,0,71,134,9,1
Master,Single,64857.0,0,0,78,1,7,5,10,4,0,0,0,0,0,0,0,69,1540,23,2
PhD,Married,59892.0,0,1,26,1,2,1,3,3,0,0,0,0,0,0,0,55,87,7,1
Master,Single,41020.0,0,0,68,1,3,2,4,3,0,0,0,0,0,0,0,38,217,10,1
PhD,Married,57072.0,0,1,79,2,7,5,13,5,1,0,0,0,0,0,0,64,1034,27,2
Graduation,Single,60474.0,0,1,25,7,10,2,12,7,0,0,0,0,0,0,0,46,1180,31,0
Graduation,Together,62807.0,0,1,83,3,5,3,12,5,0,0,0,0,0,0,0,65,819,23,0
2n Cycle,Together,19414.0,1,0,32,1,1,0,3,8,0,0,0,0,0,0,0,44,32,5,1
Graduation,Married,19107.0,1,0,49,2,1,0,3,7,0,0,0,0,0,0,0,45,46,6,1
2n Cycle,Together,75484.0,0,1,50,2,7,3,6,4,0,0,0,0,0,0,0,49,1159,18,2
Master,Single,70379.0,0,1,84,3,6,3,13,4,0,0,0,0,0,0,0,49,860,25,2
Master,Together,79419.0,0,0,96,1,4,6,4,2,0,0,0,0,0,0,0,55,1631,15,2
PhD,Together,64014.0,2,1,56,7,8,2,5,7,0,0,0,1,0,0,0,79,444,22,0
Graduation,Married,76998.0,0,1,85,2,11,8,8,6,0,0,1,0,0,0,0,70,1910,29,2
Master,Together,49854.0,1,0,63,5,6,2,5,6,0,0,0,0,0,0,0,53,380,18,0
PhD,Married,60585.0,1,1,17,10,7,4,9,5,0,0,0,0,0,0,1,54,736,30,0
PhD,Divorced,42873.0,1,1,11,4,6,1,4,8,0,0,0,0,0,0,0,75,269,15,0
Graduation,Together,87679.0,0,0,62,1,7,11,10,4,1,0,1,1,0,0,1,37,2524,29,2
Graduation,Together,57867.0,1,0,48,7,7,2,9,6,0,0,0,0,0,0,0,47,612,25,0
Graduation,Married,35765.0,1,0,86,2,2,0,4,6,0,0,0,0,0,0,0,35,75,8,1
Graduation,Married,65492.0,0,0,73,2,4,7,13,2,0,0,0,0,0,0,0,66,1045,26,2
Graduation,Divorced,32952.0,1,0,36,1,2,0,3,7,0,0,0,0,0,0,0,48,55,6,1
PhD,Together,53374.0,0,1,34,6,4,2,9,9,1,0,0,0,0,0,1,56,1064,21,0
Graduation,Together,71706.0,0,1,16,4,9,5,7,5,0,0,0,0,0,0,0,66,1443,25,0
Graduation,Married,68487.0,0,0,48,1,9,7,13,4,0,0,0,0,0,0,0,37,1366,30,2
Master,Together,53253.0,1,1,61,7,4,3,5,5,0,0,0,0,0,0,0,50,436,19,0
2n Cycle,Divorced,31163.0,1,0,54,1,1,0,3,6,0,0,0,0,0,0,0,52,38,5,1
Graduation,Married,42014.0,1,0,56,6,7,1,6,8,0,0,0,0,0,0,1,48,436,20,0
Master,Married,54108.0,1,1,74,13,8,2,9,8,0,0,0,0,0,0,0,52,747,32,0
PhD,Single,49667.0,0,0,35,2,5,10,5,8,1,0,0,0,0,0,1,70,1396,22,2
Master,Married,63206.0,0,0,65,1,4,3,6,2,0,0,1,0,0,0,0,51,928,14,2
Master,Married,57136.0,1,1,48,9,5,2,10,6,0,0,0,0,0,0,0,53,642,26,0
2n Cycle,Together,46772.0,0,1,88,6,11,8,5,8,1,0,0,0,0,0,0,50,1048,30,0
PhD,Married,78931.0,0,0,19,1,2,8,13,1,0,0,0,0,0,0,0,54,943,24,2
Graduation,Together,53977.0,0,1,21,5,5,5,12,5,0,0,0,0,0,0,0,67,907,27,0
Graduation,Married,84219.0,0,0,27,1,3,4,10,1,0,0,0,0,0,0,0,37,1198,18,2
Master,Single,46098.0,1,1,86,4,3,2,2,8,0,0,0,0,0,0,0,50,120,11,1
Graduation,Married,73538.0,0,1,92,3,10,4,9,7,0,0,0,0,0,0,0,60,1658,26,0
Graduation,Married,79529.0,0,0,1,1,4,8,9,2,0,0,0,0,0,0,0,39,1638,22,2
2n Cycle,Together,20981.0,0,0,14,1,3,1,2,8,0,0,0,0,0,0,1,48,73,7,1
Graduation,Single,51766.0,1,0,74,2,4,2,4,5,0,0,0,0,0,0,0,45,275,12,1
Graduation,Married,55759.0,0,1,84,5,10,3,8,8,0,0,0,0,0,0,0,63,854,26,0
Graduation,Married,33039.0,1,0,4,1,2,0,4,5,0,0,0,0,0,0,0,47,78,7,1
Master,Married,37787.0,1,0,50,1,3,0,3,8,0,0,0,0,0,0,0,53,106,7,1
Graduation,Single,27242.0,1,0,2,2,2,0,3,9,0,0,0,0,0,0,1,55,106,7,1
PhD,Single,87188.0,0,0,73,1,10,2,6,3,0,0,0,0,0,0,1,42,1923,19,2
Graduation,Together,69930.0,0,0,21,1,4,5,12,3,0,0,0,0,0,0,0,54,1662,22,2
Graduation,Single,37697.0,1,0,82,1,2,1,3,6,0,0,0,0,0,0,0,49,84,7,1
PhD,Married,37401.0,1,0,14,2,2,0,3,7,0,0,0,0,0,0,0,52,48,7,1
Graduation,Single,3502.0,1,0,56,0,0,0,0,14,0,0,0,0,0,0,0,52,5,0,1
Graduation,Married,58597.0,1,1,20,12,7,4,9,7,0,0,0,0,0,0,0,49,733,32,0
PhD,Widow,82032.0,0,0,54,0,4,6,7,1,0,0,0,0,0,0,0,77,1234,17,2
Graduation,Together,28087.0,1,1,77,3,2,2,2,7,0,0,0,0,0,0,0,67,112,9,1
PhD,Single,74004.0,0,0,5,1,4,6,4,3,0,0,1,1,0,0,1,38,1658,15,2
Graduation,Together,19740.0,0,1,65,2,1,1,3,5,0,0,0,0,0,0,0,65,55,7,1
2n Cycle,Married,57036.0,0,1,33,4,6,3,13,9,1,0,0,0,0,0,0,50,1513,26,0
2n Cycle,Together,53083.0,1,1,65,6,5,1,5,7,0,1,0,0,0,0,0,67,271,17,0
PhD,Married,69283.0,0,1,41,4,7,3,13,5,0,0,0,0,0,0,0,50,904,27,0
Master,Single,46098.0,1,1,86,4,3,2,2,8,0,0,0,0,0,0,1,50,120,11,1
2n Cycle,Married,23331.0,1,0,92,2,3,0,3,8,0,0,0,0,0,0,0,37,103,8,1
2n Cycle,Single,23331.0,1,0,97,6,5,1,5,9,0,0,0,0,0,0,0,37,269,17,0
Graduation,Single,9255.0,1,0,91,1,1,1,2,8,0,0,0,0,0,0,0,36,22,5,1
PhD,Widow,67786.0,0,0,0,1,3,6,6,1,0,0,0,0,0,0,1,66,1156,16,2
PhD,Married,71969.0,0,1,59,3,3,4,9,8,0,1,0,0,0,0,0,54,1086,19,0
Master,Single,59235.0,1,0,4,3,11,2,12,7,0,0,0,0,0,0,0,58,1128,28,0
Graduation,Together,31928.0,1,0,5,2,3,0,4,7,0,0,0,0,0,0,0,36,72,9,1
Master,Together,74881.0,1,1,48,4,9,2,12,5,0,0,0,0,0,0,0,64,964,27,0
Graduation,Married,65819.0,0,0,99,1,5,4,10,3,0,0,0,0,0,0,0,47,1383,20,2
PhD,Single,51411.0,1,2,81,1,0,0,3,5,0,0,0,0,0,0,0,72,18,4,1
Graduation,Divorced,51983.0,0,1,95,3,9,2,10,7,0,0,0,0,0,0,0,61,793,24,0
Master,Together,42386.0,1,0,43,1,3,0,3,8,0,0,0,0,0,0,0,39,100,7,1
2n Cycle,Married,30390.0,0,0,5,1,2,0,3,6,0,0,0,0,0,0,0,38,80,6,1
Graduation,Single,30983.0,0,0,50,1,4,0,3,8,0,0,0,0,0,0,1,62,167,8,1
Graduation,Widow,66033.0,0,1,76,2,8,3,7,7,0,0,0,0,0,0,0,68,677,20,0
2n Cycle,Married,37284.0,1,1,46,1,0,0,3,6,0,0,0,0,0,0,0,50,23,4,1
Master,Divorced,57530.0,0,1,68,1,1,1,4,1,0,0,0,0,0,0,0,74,92,7,1
2n Cycle,Married,76800.0,0,0,33,1,4,4,7,1,0,0,0,0,0,0,0,60,641,16,2
Graduation,Married,63943.0,0,1,50,1,6,4,6,5,0,0,0,0,0,0,0,69,1106,17,2
Graduation,Together,76081.0,0,0,85,1,4,5,4,2,0,0,0,1,0,0,0,63,1033,14,2
Graduation,Married,67445.0,0,1,63,5,9,6,12,6,0,0,0,0,0,0,0,51,1174,32,0
Master,Married,37054.0,1,1,89,2,1,0,3,7,0,0,0,0,0,0,0,58,25,6,1
Master,Together,47175.0,1,1,81,7,4,2,4,8,1,0,0,0,0,0,1,63,240,17,0
Graduation,Divorced,31859.0,1,0,77,1,1,0,2,7,0,0,0,0,0,0,0,49,20,4,1
Graduation,Divorced,27215.0,2,1,50,4,2,1,4,6,0,0,0,0,0,0,0,64,102,11,1
PhD,Divorced,70179.0,0,1,10,3,7,3,13,5,0,0,0,0,0,0,0,49,1034,26,0
Graduation,Married,39922.0,1,0,30,2,3,0,4,8,0,0,0,0,0,0,0,42,156,9,1
Master,Married,49681.0,0,2,66,6,7,1,7,7,0,0,0,0,0,0,0,49,458,21,0
Graduation,Married,24645.0,1,0,16,1,1,0,2,8,0,0,0,0,0,0,0,37,17,4,1
Graduation,Divorced,79865.0,0,1,12,1,5,10,5,1,0,0,0,0,0,0,0,71,792,21,2
Graduation,Married,44322.0,1,0,30,2,3,0,3,8,0,0,0,0,0,0,0,40,92,8,1
Graduation,Single,47958.0,0,1,8,2,6,3,5,5,0,0,0,0,0,0,0,73,407,16,0
Master,Single,63972.0,0,1,93,4,5,4,10,4,0,1,0,0,0,0,0,61,1269,23,2
Graduation,Together,75315.0,0,1,14,2,5,4,12,2,0,0,0,0,0,0,0,71,841,23,2
PhD,Married,55517.0,1,1,53,5,11,1,6,9,0,0,0,0,0,0,1,75,633,23,0
PhD,Married,75283.0,1,2,26,11,6,3,5,4,0,0,0,0,0,0,0,68,1019,25,0
PhD,Single,82800.0,0,0,23,1,7,6,12,3,0,0,1,1,0,0,1,79,1315,26,2
Graduation,Married,38998.0,1,1,92,3,2,0,3,8,0,0,0,0,0,1,0,71,54,8,1
Master,Single,90638.0,0,0,29,1,3,4,10,1,0,0,1,0,0,0,1,34,2525,18,2
Master,Married,27161.0,1,0,41,1,1,0,3,7,0,0,0,0,0,0,0,39,52,5,1
Graduation,Married,42014.0,1,0,56,6,7,1,6,8,0,0,0,0,0,0,1,48,436,20,0
PhD,Together,38201.0,0,1,19,4,5,1,5,8,0,0,0,0,0,0,0,65,268,15,0
Graduation,Together,45203.0,2,0,4,1,3,1,3,6,0,0,0,0,0,0,1,43,147,8,1
PhD,Together,81574.0,0,0,89,1,4,5,8,1,0,1,1,0,0,0,0,78,1798,18,2
Graduation,Married,34935.0,0,0,71,1,2,1,4,7,0,0,0,0,0,0,0,33,137,8,1
Master,Single,60482.0,0,1,81,1,7,2,7,7,0,0,0,0,0,0,0,49,507,17,0
Graduation,Together,34633.0,2,1,31,1,1,0,2,6,0,0,0,0,0,0,0,69,15,4,1
Master,Together,78093.0,0,0,53,1,4,7,5,1,0,0,0,0,0,0,0,78,1105,17,2
Graduation,Divorced,82460.0,0,0,78,1,5,3,6,1,0,0,0,0,0,0,0,75,974,15,2
Master,Together,45903.0,0,1,80,2,2,1,3,4,0,0,0,0,0,0,0,59,66,8,1
Graduation,Divorced,81361.0,0,0,18,1,3,10,13,1,0,0,0,0,0,0,1,38,778,27,2
PhD,Divorced,35860.0,1,1,37,2,1,1,2,5,1,0,0,0,0,0,1,52,49,6,1
Master,Together,40442.0,1,1,52,4,3,1,4,7,0,0,0,0,0,0,1,73,169,12,1
Graduation,Married,61482.0,0,0,39,1,3,2,6,2,0,0,0,0,0,0,0,60,299,12,2
Graduation,Married,34968.0,1,0,11,7,3,2,5,7,0,0,0,0,0,0,0,45,221,17,0
Graduation,Married,75794.0,0,0,33,1,7,5,12,3,0,0,0,1,0,0,0,38,1682,25,2
PhD,Together,31497.0,0,1,22,2,3,1,4,8,0,0,0,0,0,0,0,63,155,10,1
Graduation,Married,74268.0,0,0,83,1,4,3,5,2,0,0,0,0,0,0,0,70,892,13,2
Basic,Together,13724.0,1,0,43,1,2,0,2,9,1,0,0,0,0,0,0,37,58,5,1
Master,Together,45143.0,0,1,74,3,6,1,5,7,0,0,0,0,0,0,0,60,311,15,0
PhD,Single,52569.0,0,1,54,1,2,0,4,3,0,0,0,0,0,0,0,58,95,7,1
PhD,Single,48432.0,0,1,3,5,7,1,6,8,0,0,0,0,0,0,1,52,424,19,0
Master,Together,17144.0,1,1,96,5,3,0,4,7,0,0,0,0,0,0,0,65,47,12,1
Graduation,Single,36108.0,1,0,68,3,7,1,4,9,1,0,0,0,0,0,0,41,339,15,0
Graduation,Married,76445.0,1,0,2,1,2,5,13,6,0,0,0,0,0,0,0,54,1410,21,2
PhD,Married,36663.0,1,0,40,1,1,1,3,2,0,0,0,0,0,0,0,50,35,6,1
Master,Married,53843.0,0,1,64,4,8,5,3,7,0,0,0,0,0,0,0,60,562,20,0
Master,Married,90226.0,0,0,26,1,4,7,12,2,0,0,0,1,0,0,0,69,2352,24,2
Master,Divorced,70638.0,0,0,69,1,4,5,10,3,0,1,0,0,0,0,0,70,1334,20,2
Graduation,Together,44512.0,1,1,57,2,1,0,3,4,0,0,0,0,0,0,0,65,32,6,1
Graduation,Married,27116.0,1,1,78,2,2,0,3,7,0,0,0,0,0,0,0,64,41,7,1
PhD,Married,54072.0,1,1,71,1,2,0,2,8,0,0,0,0,0,0,0,62,39,5,1
Graduation,Married,71855.0,0,1,59,4,5,5,11,3,0,0,0,0,0,0,0,48,1141,25,2
2n Cycle,Single,51250.0,1,0,28,5,10,5,4,9,1,0,0,0,0,0,0,35,710,24,0
Master,Married,60432.0,0,1,61,5,7,2,5,6,0,0,0,0,0,0,0,52,401,19,0
PhD,Married,65526.0,0,1,22,1,4,4,8,2,0,0,0,0,0,0,0,61,506,17,2
Graduation,Single,68655.0,0,0,95,1,4,5,11,3,0,0,0,0,0,0,0,37,1538,21,2
2n Cycle,Married,12393.0,0,0,38,1,2,0,3,9,0,0,0,0,0,0,0,47,57,6,1
Graduation,Single,64509.0,0,0,19,1,6,3,9,4,1,0,0,0,0,0,1,35,1722,19,2
Graduation,Single,33955.0,1,0,92,4,5,1,5,8,0,0,0,0,0,0,0,50,270,15,1
Graduation,Married,31353.0,1,1,24,2,1,1,2,8,0,0,0,0,0,0,1,48,31,6,1
Graduation,Married,55434.0,1,0,21,3,5,3,13,4,0,0,0,0,0,0,0,41,882,24,0
Graduation,Together,28359.0,1,0,35,1,1,0,2,7,0,0,0,0,0,0,0,42,16,4,1
Graduation,Single,57100.0,1,0,9,2,3,2,7,3,0,0,0,0,0,0,0,38,311,14,1
Graduation,Married,69139.0,0,1,23,1,4,1,5,4,0,0,0,0,0,0,0,60,227,11,1
Master,Married,52973.0,0,1,92,7,9,6,9,8,0,0,0,0,0,0,0,69,1152,31,0
PhD,Together,51717.0,0,1,55,1,3,0,4,7,0,1,0,0,0,0,0,60,122,8,1
Graduation,Married,18793.0,1,0,14,3,2,0,4,8,0,0,0,0,0,0,0,54,77,9,1
2n Cycle,Together,66664.0,0,0,78,1,5,7,6,3,0,0,0,0,0,0,0,43,1289,19,2
Graduation,Single,50664.0,1,1,64,9,8,1,6,9,0,0,0,0,0,0,0,66,561,24,0
Graduation,Together,54414.0,1,1,49,4,3,1,5,4,0,0,0,0,0,0,0,62,211,13,1
PhD,Married,54549.0,0,1,8,2,5,1,4,7,0,0,0,0,0,0,0,73,233,12,1
PhD,Widow,47111.0,0,1,35,6,3,2,10,9,0,0,0,0,0,0,0,54,1092,21,0
PhD,Divorced,41003.0,0,0,11,1,6,2,8,6,0,0,0,0,0,0,0,62,601,17,0
Graduation,Together,19444.0,1,0,8,3,4,1,2,7,0,0,0,0,0,0,1,43,54,10,1
2n Cycle,Together,36301.0,1,0,53,1,3,0,3,7,0,0,0,0,0,0,0,49,78,7,1
PhD,Together,73059.0,0,1,36,1,9,3,13,4,0,0,0,0,0,0,0,78,1095,26,2
PhD,Together,42731.0,1,0,64,3,4,1,5,5,0,0,0,0,0,0,0,56,244,13,1
PhD,Married,52854.0,1,1,43,2,2,1,4,5,0,0,0,0,0,0,0,66,116,9,1
Graduation,Together,22775.0,1,0,40,1,1,0,2,8,0,0,0,0,0,0,0,47,15,4,1
